PC1,PC2,Cluster
1.1460304089886602,0.5790202901869724,0
-0.34684556736842476,-0.33537927491896974,1
2.34585388518058,0.7222554869816998,0
1.737870153990582,0.022734734129880838,0
-1.454717920764646,-0.8672930114396107,1
-0.3108123971712188,-1.7015169800687324,1
2.78437046770094,1.3798789067160808,0
-0.846583739095751,-0.6619209512238008,1
-0.733402198976346,-0.8072320684980359,1
2.391190917686791,0.8537559270410789,0
-0.37266182164561185,-1.4330636667155776,1
2.2485117289927152,0.20792083546991633,0
-0.477615546849235,-1.7311175514491677,1
1.4015120249317081,0.11934053413644963,0
-0.6657045930792289,0.7738513159519856,1
-0.06618450652496803,-1.4015987331058923,1
-0.7918743179652606,-0.6075364355089388,1
3.461618813905282,1.4645329069207855,0
-1.4810283797774684,0.20235017012418066,1
-2.4657135662839793,1.1130027045444733,1
1.4149947533701561,1.2900695525920474,0
-1.0547445273794287,-0.5937480394471749,1
-1.9870053899821571,-0.7052884332920238,1
0.7081478802090064,-0.07803989012224717,0
-1.574996735723405,1.9194774707922935,1
-0.3462729358075939,-1.2109247775991372,1
-0.039573382389531016,0.09236338458859969,1
3.695534148026996,0.7747671243200096,0
0.32341169196458086,-2.6928643773459218,0
0.46907807546899133,0.8310626368667724,0
-1.7070488971944826,0.330389202370017,1
0.04972165862662563,0.1465299081378651,1
-1.8504006673161093,1.1746161821123395,1
1.182346338070441,-1.049126030121495,0
2.620376647391334,1.1666412964529405,0
2.194570691447273,-1.5994168252560312,0
0.5356104988888141,-0.4363722510330195,0
-0.8715263882387206,0.8057747456601508,1
2.4677361118737267,-0.7703266080969144,0
0.17691112138127896,1.066228563206558,1
1.728423179486612,1.0461860503637423,0
-1.9704521613921628,0.42162229394679074,1
-0.7158407143666583,1.6270956417506983,1
-0.38160315939594264,-0.8367806167024205,1
0.8298918094038551,-0.6809109570201751,0
-0.2765611399014613,0.24075573554400265,1
0.6816504211350302,-0.29767556906659953,0
-0.01901631615662429,0.2016870832837163,1
-1.1393265596241409,-1.2372297864566353,1
-0.012061516411220625,-0.9100279871835525,1
0.06485992135807525,2.22658612505792,1
-2.007721652269418,-0.4819127438997003,1
1.353407637556933,0.19577419133390075,0
0.456499691830372,0.18440866680887036,0
-1.4376217733814107,0.30515931235912735,1
-1.6595951335749217,-1.5502361279829866,1
-2.9344539295176175,0.4383326098304063,1
-1.0382271313217433,-0.5856888008833993,1
-1.9099757822618995,-0.4928289693602036,1
-1.5362337168532774,1.4524351460005158,1
0.17318499385929614,2.0569844278431795,1
0.8413315820022895,0.908304308459742,0
1.1792330334028407,-1.8027271478659261,0
0.7588693069385498,0.2527441932363014,0
1.0915575588221826,-2.0381507093559152,0
-0.736769362606257,-0.6026740003638701,1
-0.7361029530423989,1.509293334221626,1
-1.039431755787546,1.6922206712631789,1
-1.33438566419147,-0.010954425002616168,1
-2.0624590476020033,-0.7482160263319789,1
-1.5509569009851005,-1.8090328707201608,1
2.067345209290714,-1.2913647364596195,0
-1.050240194816382,1.700856737592975,1
2.192044600899756,-0.4876597172859167,0
1.6965000841265676,-0.9614052454164893,0
-0.8886251187185169,0.5282762407930347,1
-1.279406262060484,-0.44085229214159455,1
-0.2989535869266388,2.3136844090565427,1
-1.4280404569400018,0.4606357172649218,1
-1.4091099501515791,-0.6058391013487978,1
-0.14144248158175912,-1.4572027161076635,1
-2.48633506439931,1.135776642688155,1
-0.5470421864013464,-2.0101759272342425,1
-1.5123473061492572,2.691304040507631,1
2.252644400623923,-0.21590922074683774,0
0.08598564130753407,0.24073088472557028,1
-1.0014161005717286,-0.5088771866961106,1
-1.1711212351308904,0.7161875795266216,1
-0.6374865835976149,1.9922841341429924,1
-1.8641789876741892,1.4122691067548583,1
2.5368837994421547,1.452240103474298,0
-0.929849675739854,-1.5872917715262138,1
-2.5699276322664546,1.4715143332056064,1
0.9382558729461491,2.1728427551769913,0
2.5629368023086525,0.5598983419165289,0
-0.24700757187100025,-0.6925551523359342,1
1.4718139366191387,0.5790050769458004,0
2.6690442093671605,-1.3596940886657363,0
1.2972182763209867,0.9215513568548006,0
1.2478602278083109,0.00491314839677669,0
2.088542370876317,-1.2689581891257788,0
2.4964359082740906,-0.6780592850091061,0
-1.0094731388149132,2.242979333934351,1
0.9077844845098054,-1.183153389901528,0
0.2745043294214135,-0.7993619369233991,0
-2.4784235330624043,1.3697484643019866,1
-1.047894771834393,-2.084027180223148,1
-0.49449582188310975,0.9118103993465753,1
-1.3652301933422812,1.7545407789187484,1
1.6390021924202884,-0.4635760132744397,0
-0.9909926477328711,-0.05863085288756924,1
-0.5905925519287885,1.8083662372175093,1
-0.6257178660219191,0.6836468232581215,1
-1.8715221938212507,-1.3945359158480295,1
-2.078187219160372,0.371713995530231,1
1.237541212982353,1.2129132909601326,0
0.5025968807504374,-0.008885455820754572,0
0.5303730119098689,-1.19343575506315,0
1.1107905813653691,-0.6425225266539604,0
-0.7411286921208888,2.498284187909597,1
2.3463217972795305,0.06725558357758071,0
0.13818687203321475,1.3421543897029553,1
-0.9459772058489706,0.9385688810082274,1
-0.08330556489008477,1.2304443018421163,1
1.6916349131668875,-1.3324058011057343,0
-1.3048012347992315,-0.6132283503270408,1
0.6065476529436657,-0.8867498269912112,0
-2.4086320028177757,0.7432312059652858,1
-1.0110525377923998,0.34571445563420733,1
1.2177978496028563,-2.2067720793570857,0
0.28230316727821414,-0.8903332758560015,0
-0.39113664436223555,0.07496343627195667,1
-1.2982594292081258,-0.5852569292954829,1
-0.369004313718553,0.9163036889738093,1
0.32462335532355235,-0.32875580369809476,0
-1.457743323906623,-0.5219173391891485,1
1.783970160727906,0.8198551012085485,0
1.267852973321559,-0.7932003440277223,0
-0.7453926909108406,-1.1078973904840776,1
-0.28847875120687394,-1.1920493728042008,1
-0.37844595752760624,-0.4064995900065072,1
2.9887915982555935,1.6328905981887345,0
2.806077930003235,0.5033694470753083,0
2.9448067671527154,0.47115468190965076,0
0.1805989737458948,-2.4975049319756306,0
0.19867415738917654,-0.41057333300770943,0
1.420633159380704,1.2073294065109486,0
-0.9208911497666209,-0.5854555070852487,1
1.4260904295434798,-0.768944844695402,0
-1.2745175650162575,2.488308789248731,1
-0.6275928333575513,-2.510241165700877,1
-0.14314587568509377,-3.040896498322385,1
1.6489109978117278,-0.41303879803225546,0
-0.6862434661058604,0.2796991591654748,1
0.4151196216601078,-1.3103696672407459,0
-2.592696755924266,-0.19768439443600003,1
-1.8659585678558133,0.5934047127197821,1
0.8598119328389541,1.4554166853270154,0
0.8413748617512502,-0.6317572893235704,0
0.7921034377254105,0.07293947101795922,0
-2.795559475036727,-0.82705947107309,1
2.919219698046976,0.5426034038358031,0
-1.3281797274228602,-0.4934028356221421,1
-1.0910999315310557,-0.2709917935883356,1
-0.9856335145983149,0.27102098301721433,1
-2.5894974935945076,1.5299821645498577,1
-1.3722869865903282,0.7382153773313986,1
-1.294778304299846,-0.6244781543653989,1
-0.38309702408225366,0.6914308249975932,1
-0.8795322416826846,1.4001328250686715,1
-0.6705658841835416,-2.0828539402091613,1
-0.2785262229263983,-1.6290151733284495,1
2.0183553381865234,1.2536948223507884,0
1.2885086689489242,0.4112828102965157,0
-0.38706844591560496,-1.261967207941076,1
-2.1896253154019005,0.6334597431039298,1
0.7141784455806198,-1.7254926579811518,0
-1.2034929808605968,0.8835497300634776,1
-2.0953019829031976,0.4130069145696421,1
1.7990007486113464,-0.7712929447937285,0
-0.8908558878974878,0.42919089172780256,1
1.0078345664055095,-0.9301399082008736,0
0.13651316220836313,-0.4231494025553891,0
0.8133783458448088,0.5933745162184046,0
-1.234795059701372,0.40726849218458044,1
-1.009496231570993,0.2981119418554053,1
1.820002846176785,0.8973410433707167,0
2.6036483429543287,0.4578538873224433,0
-0.10288174959179462,-0.4763229656001529,1
2.4760341677330984,0.2226144481226265,0
0.32978146366466526,-0.6782099942283386,0
-0.567785780368498,0.7897020667710032,1
-0.32038132827787563,-0.5313371739620604,1
-0.7338009534444695,-0.6922637218793586,1
-1.2760961937553559,-0.43287392696029475,1
-1.8812767966165695,-1.7220985733569423,1
-0.37244228655766154,2.5757302414955543,1
0.5871441078268267,-2.486698426993917,0
1.4669375175887405,-0.8042117285069753,0
-0.8433555201648559,-2.2590343623730083,1
0.4630220300926139,0.09168107356037486,0
2.88288886433305,0.15978594443706454,0
2.7069919794480266,1.3232091630718954,0
1.646547988408298,1.719125442872637,0
0.7124481486348226,-0.977868595772725,0
-1.9146482649985683,1.1245255836325956,1
-0.3883574238016165,-0.6993452105730651,1
2.0275341425799978,0.4827087060192716,0
1.9476388115898926,0.0856568078155108,0
0.35700646995866026,-1.8314989722076946,0
-0.43903245752820824,-1.8817626519526949,1
-0.5919966204174251,0.2747902666274228,1
-2.1067196357374747,0.4115788775060643,1
1.9778330746904442,-0.24676876033719167,0
-0.6201338383223897,0.3036942182306171,1
0.7981831630550424,-1.8509282176572017,0
3.7671981721579155,0.414409921218618,0
0.252899178231544,0.4267427489699659,0
0.5510614817572287,-1.519999193864896,0
-2.1420267260347945,1.336757873358354,1
-2.006908433488754,0.04879826334907968,1
-1.3389000472233434,1.237299915450224,1
0.2762760145659748,0.35306738659538944,0
-3.103064099398902,-0.6791549792292602,1
2.4987690649455305,-1.0466171569220184,0
0.35451316724803944,-2.542795183134876,0
-2.1485346132577523,-0.5433688638976123,1
0.5036168084238378,0.4778538988042615,0
0.7259883153141194,-1.0612797187054295,0
1.2987529521107173,0.004235957075142201,0
-1.1573817470455716,0.04687534104114074,1
2.4671661408147796,0.7054298939068487,0
-0.011723719762900951,-0.995997999500014,1
-0.03599345407909807,-0.39160177427444465,1
-0.6119319429663835,-1.654706727221945,1
0.5269641123160944,-1.5076128704679175,0
1.0092440312164508,-2.1329315916009737,0
-1.352570092762396,-0.9231503610782207,1
-0.4884616900076719,-0.9834524773934006,1
0.12784240353145374,-0.3553808946542951,1
-1.5233632849182461,1.4975169695416248,1
-0.19029550920899863,-1.7957004231169276,1
0.6994564945275669,-0.7784665480281832,0
-2.741089437621751,1.6535828044916954,1
-1.2435504160366189,-0.9952312915061369,1
0.6577901552717772,-0.6783982775275208,0
2.9109232122574396,1.1099138152243344,0
-1.273732243275851,-0.12083731031388933,1
3.482219412508873,1.129246696201155,0
0.44547410086030453,-1.0354714208778493,0
0.6165329427055636,-0.5766180487100179,0
0.6364420250497504,-0.09523169910252473,0
0.7106333096151203,-2.1443828449585314,0
-1.7469693790265606,0.06669867702702713,1
0.41385580740894246,-0.47341899066988546,0
-0.9393660228829678,0.3154183444515148,1
-2.3742639713622538,-1.5403100705847834,1
1.2323232377488982,-0.09779746096070344,0
1.9412869534652295,-2.281914554896807,0
-1.5301422886591682,0.3544404985295992,1
2.811918845665039,-1.0802464513364265e-06,0
-1.8281874864556817,-0.5643536232070419,1
1.794901958804988,1.0071034232186549,0
-1.2569661499034945,1.5135278072423517,1
0.4877402633300956,2.3781561180026918,0
3.0147371888774446,-1.41550990046135,0
-0.49658280798210747,0.5625420621894844,1
0.11361670629346853,0.00783012798581208,1
0.3609884505592276,0.09309990254316827,0
-1.6214827395163194,0.4566258591792037,1
-1.4962479104058903,-1.5906612356257903,1
-2.3652421963531878,0.5310193197003065,1
0.9199693741108202,-2.0178794725809066,0
-0.7112176548596324,2.3860504029444236,1
-0.6902244808610839,1.0629105892390132,1
-0.0570341844495036,1.0455014498306618,1
2.3617292871938025,-1.2718874866238907,0
2.1238156504194636,-0.9526504742208609,0
-1.7551710778136862,0.2450293925722166,1
1.7534652583807286,0.6503820509589097,0
2.2477351821176197,0.4363057363767011,0
3.7253289225280715,0.8789313447489875,0
-0.022494693180239604,-1.049815976533299,1
0.12886186920016013,-1.1784544970565802,0
3.5620533077695335,-0.3594794588206061,0
-0.827595578733295,2.696025324208522,1
1.564940808735008,0.5615161237325033,0
3.9383075530689684,0.8131635622710525,0
-0.15266822578721836,-0.9750598096148917,1
2.0879605024646533,-1.1828024241456052,0
-1.834110632996728,1.0388476547632823,1
1.8142004741193014,-1.0277911403995061,0
0.18915658965659546,1.7740804728630497,1
-0.24821620321383375,0.10077301907748171,1
-1.642270345581881,1.4889255951844937,1
-0.09146369685473633,-0.5332685044332522,1
0.6415832720032587,-1.5544369814262529,0
-1.5920495617122568,-0.001350697157310377,1
0.2255086440435705,-1.7052490199632953,0
-0.15812203707049058,-0.41190534053815836,1
0.4702546771869174,0.23437738485778686,0
-2.530189766894391,-0.0411880274151647,1
0.744078657460455,0.27674618145401864,0
1.2733250109349779,-0.052692846049011026,0
0.49654433303736006,0.8274377661495578,0
0.6356199388684688,-1.8061972829585715,0
-2.147461918978334,-0.4398430361183874,1
-2.1252383053367403,-0.4185580441063249,1
1.500182478468866,-0.04945435319013464,0
2.5868370211401572,0.18793065825553215,0
3.118643758445072,-0.8285421139156659,0
-0.6134509049169081,2.370488763163498,1
-1.4700862634659042,2.6229645243851607,1
-2.5113243532540928,-0.2537036598413617,1
3.2113561297675286,-0.8700205283559812,0
-0.6336315709358207,-0.226902552666181,1
1.8039550544639618,-2.5081073121583444,0
-1.9557108167915673,0.7572549868615246,1
-0.09230392339699464,-2.2811669237696015,1
1.5536306946820866,0.8248686978510619,0
0.4348674217690592,-1.6633060856017683,0
-0.7814311383099922,1.4865118196643585,1
1.1367435655241915,-0.39794529261457856,0
-1.623289158198591,1.6237607780113068,1
-1.2831296748782874,-1.1339713907838382,1
1.3830849194488513,1.3513230025474328,0
-0.017574609427980767,-3.049600989051585,0
2.1035928730649487,-0.2789138585389534,0
0.2615382326955489,1.1044864624280941,0
0.6291677176086259,-2.4338110919157896,0
-0.16981199499988553,1.4312142099874554,1
-1.7508640620377607,-0.8722319845926709,1
0.9500366454968635,-1.3024423288685565,0
-1.797343698595281,-1.47615818440503,1
-1.7567001871727521,0.20054074750060094,1
-1.891559473143414,0.5312873288845905,1
0.2813383240662334,0.795420945349756,0
-0.3618276811263961,-2.354990347442355,1
-1.8112082357044832,0.6057867099244474,1
-0.9579202268206546,-0.18430560895620204,1
-1.1493303467085318,0.42294673398281785,1
-0.9350912903617286,-0.8584179675997408,1
0.09081157179102019,-1.3990613053519025,0
2.3081922076371764,1.3310811462276964,0
0.5048666146140831,-2.9523285670794217,0
-0.8436343358407855,-0.16304191898610285,1
0.5445360209521181,-1.4891143444808477,0
-2.2951063749352283,-0.5407257989582057,1
0.7417494941720582,-1.3704124584497268,0
2.1180071189546434,-0.529701589734876,0
-0.8992190581046815,-0.001011199082835013,1
-2.0271145087284435,-1.2365994194099117,1
-0.2654646584299271,-0.603060395054023,1
0.691547802091386,1.1635894962343232,0
1.3055416294097126,-1.1350693374656895,0
-1.5496301316147725,0.7708483459691611,1
-0.02391859345335131,-0.5850949364568946,1
-1.5949448868304208,1.7969340072329545,1
-0.156232283371737,1.8904918801207444,1
-2.1976943424276327,-0.3845556125728319,1
-0.9886197820432343,-1.6572360764257217,1
-0.5819162722158041,-1.16848663703622,1
1.621335796534963,-0.907839574815335,0
-1.4108360081132194,-0.9715993003315294,1
-1.7716643833263617,-0.5037961635815714,1
-1.4399381674417104,1.7004730329310769,1
2.301100131456383,-0.38325444719973745,0
-1.1675307051471202,1.2362028033473578,1
-1.52272365794052,-1.3038067771473574,1
-0.8685078095019322,-0.05221458920322055,1
3.7013030102027185,0.7280329389794551,0
-1.598008400248943,-0.7580218614768216,1
-2.016891469977627,-1.0243304293472424,1
-1.4959027329462171,2.721141196318044,1
-1.984389649751688,-0.8645919586923951,1
-1.232474259261625,2.350434581395545,1
0.5517659941654166,-2.613696804924154,0
1.5100722998916136,2.181103542000725,0
1.676626574888358,0.07601326480205028,0
-2.0018955569889845,0.8065860136042969,1
-2.602444170665408,-0.21504377738071767,1
-1.29081406495829,0.5839316576767993,1
-2.4484925790307654,1.7229897895562,1
3.7916366960955665,0.4232079363843667,0
1.2184430281656915,0.03620028173063552,0
2.773327981918905,0.5828348575072977,0
-1.3137130294447337,0.2743667641825598,1
-2.7467462456079073,-0.21594966174714966,1
-1.2800381760332515,1.2601171964247595,1
3.023212624801846,0.5804985539855375,0
0.2059252745335647,-1.032976160453181,0
2.607851739310607,1.367413174503677,0
1.2137948958683171,0.271246409358785,0
-2.026213574558075,0.15716777017825767,1
-0.3404820712001445,-1.5385420439909216,1
-0.9179956243519439,1.7576005167704465,1
-0.3919590972746537,1.6119004724931563,1
-1.1561553873907269,0.6350140223086835,1
-1.139914551267002,-1.7892371691668862,1
-0.2949102736024625,-1.9311397438849391,1
-1.166872959280279,-0.26744068307400715,1
1.2264019855508572,0.5359146651193554,0
0.1047180613839055,0.872143497640853,1
1.465514753087914,-0.24403233279688635,0
-0.7628383789803853,-1.4512997803354135,1
0.3587439325304465,-0.7540271204199968,0
1.8151029278295885,1.0149011027040857,0
-0.4547685369619104,0.25477985772243816,1
-3.0739633770752754,-0.7272224512502473,1
-0.4810624353268664,-2.000930763506231,1
2.883802017072527,-0.5307747657553736,0
1.6134441531241384,0.1905153236930714,0
2.8534143960636333,0.09592973810478511,0
-1.3869922198188778,1.975057567019931,1
0.17554264265056257,0.6007494984105508,1
1.302187104114155,0.9076545715704118,0
-1.1766054762947293,0.7456636828342289,1
-0.845348378374926,-1.3510968965377417,1
0.17027540047907955,-2.1363010680474233,0
0.506338953700196,0.748665534727227,0
2.622010070621035,0.3269674126439642,0
0.21387175325588545,-0.5570726532416376,0
1.2187634024346479,0.3691778182028567,0
-1.0751122399837438,-1.0132140212546143,1
-1.0728704721436138,1.6934428249653641,1
-0.04995298134971119,-0.22927355736382687,1
-1.8409593609957304,-1.2813621261144663,1
-1.8164368806212479,-0.9438681478817335,1
-1.7648263799663402,2.4477509712194085,1
-1.0167319931352294,0.9635786626619446,1
-1.3400770303875087,-0.2542724953555878,1
2.827463931276277,0.9170282023704444,0
0.34884266232050326,1.263494938931691,0
-0.6002018596805921,-0.465173731637022,1
-0.6491600076077134,0.13314133964446956,1
0.5898768354936346,0.9806065157441065,0
-0.24938551652437152,-0.9476943611982376,1
0.24317813921722575,-0.9046746889621713,0
1.5079905249082441,0.1078471872620516,0
0.9802525509962766,1.1059579746318964,0
1.0971685215341085,1.1089677893156213,0
-1.5233412871151732,2.177343092067676,1
-1.763050083393271,1.972878787137577,1
2.1805107465112723,2.094881778502586,0
-2.020780810767834,-0.9100371517139799,1
-1.4550965944505372,1.0094339484731591,1
-1.2639211628114744,-0.7028021483834471,1
3.8958006904036213,0.21834093847709465,0
-1.2787601043699663,2.9084328507757045,1
0.0713954267116926,1.883503521580209,1
0.11999061911295683,-1.9160501673165977,0
1.1788474458486446,-0.7016940851264791,0
-1.462486044933541,-0.7331649486620376,1
-1.6376279931408277,1.6790120455212545,1
0.8540896548141078,1.4111346933393096,0
-1.6176437518492097,-0.6639083953605484,1
-0.5409773729084246,1.0687415829255225,1
-0.7807020174003317,0.9357306251366534,1
0.05703103557177416,1.2823564539224865,1
1.0114283095996908,1.4178556655434906,0
3.306184885681297,1.59678278612266,0
2.8397841971052666,-1.397199285736261,0
-1.9689655632600225,-2.044911325635395,1
0.9213620634359104,-0.3591533138572041,0
-0.5752585981548418,-1.1972203477060095,1
-1.90825381776806,-1.5081817008401246,1
-1.6931303084768885,-0.2352270797446127,1
-0.9157164060581838,0.9963127659958556,1
0.17148185055189913,0.9436096549155675,1
2.4686473941058984,1.6935948507512333,0
-0.17591314034829694,-1.0312461631576364,1
-1.695593930807634,-0.9577077753810066,1
1.5648567192743832,-0.744022377153802,0
-0.9381661646374004,-0.18803392640750208,1
-0.28547507228192376,1.577845324178109,1
-2.5890981169859675,0.02379749057811203,1
-1.112495003068644,2.221659298604906,1
-2.8573880307497004,-0.2369076376021051,1
2.032339080672215,0.9809722198208674,0
-0.4496314713755083,-0.9009908877533057,1
2.240396282922989,0.8398172099943769,0
-0.7375536504020195,1.5035449215361678,1
1.357232356436011,0.27378246086544644,0
-2.7325756442182882,-0.837269811152379,1
1.1964010830247198,0.5470034601361845,0
1.9918657881308697,-1.4572615016895745,0
0.07606888190969743,-0.9213305966990584,1
3.0531941747493327,-0.6028396245809814,0
-0.9227705519853328,0.2359993491723196,1
1.2095671198258657,-0.20045610173428297,0
-1.3460418512485037,0.3469299288686081,1
-2.381648527005033,0.07663250264113942,1
-2.2937830849445153,-1.4170596129519035,1
2.1158475712430147,-0.037896381282464565,0
1.665009820544466,0.47125931449166725,0
2.1776190959331556,-0.6031671944307807,0
0.3818931397977593,-1.713894028492674,0
0.6355884071876001,-1.1783167568769413,0
2.531812040073972,0.2835797357755563,0
-1.5018777092192725,-0.629020619939076,1
-1.2011252407454165,-0.9862209591017044,1
-1.5417627070489084,1.4501767842643267,1
1.053589243758942,0.5206683519643704,0
-1.1636815041123703,0.06939146228270662,1
-0.26731938009572714,-0.1467831300266257,1
-0.15932550491313838,-2.341063875329028,1
-1.0324440545050546,0.5412196175162989,1
3.1832418581265416,-0.7858953987585503,0
2.4031576988509324,-0.43062962662257115,0
-0.6821244202890715,1.9966105855420997,1
-0.584943758233281,0.050067255657456206,1
-1.1511876965412653,1.0995711235010883,1
-0.8638353108026233,0.001846911751862486,1
-1.2164890032412046,0.22705682004588287,1
0.12012731550590472,-1.312485917611564,0
-0.2915920369505161,1.0478442876120657,1
1.39453340443279,0.2545755987921271,0
-1.3888629058973543,-0.6100061912868667,1
2.0184131397670875,0.9403110704659474,0
0.617928181660309,0.9080168065799874,0
-2.8001637477130528,-0.06881158134874234,1
0.4488264259359947,-3.6292994480905176,0
-1.0077741961099567,-1.2034954012559256,1
-0.8907829429646588,1.0998456598870427,1
-1.2293756196393788,-0.7042561902475648,1
-1.3777754268650224,0.10030314872511671,1
-0.8579243951976688,-0.48391845867013583,1
2.065203355486477,1.8866975295720747,0
2.4569437938479863,0.6292704152692978,0
0.32802459963933545,1.6055797547271935,0
1.7845069425353457,-0.17512609570246454,0
-1.8431470269598995,0.4259958478697114,1
0.9115116713527041,-0.6266157840566055,0
-1.3863087419909812,-0.5885967316039535,1
-2.461426103056196,0.1848102342069404,1
2.727986945769489,0.3223554479067724,0
1.2920283218303061,0.45180634232882,0
-0.9882614199262847,0.05284712487500868,1
-1.284727150900467,0.09490981163760295,1
-1.526581563024952,1.4234528149242547,1
-0.30114511455483656,-0.8104414300784509,1
2.289808894266016,-0.5842360095449478,0
0.8809101290341512,-1.6005018635109638,0
-0.06276067451294427,0.0784884211920146,1
1.379072043172966,0.14186491798410172,0
-1.3528278250472452,1.580287477236069,1
0.19391111755407517,1.7001863726255777,1
0.2778666480813554,0.2269775467703407,0
3.024909760849908,0.39779173050867284,0
-1.8427140720350748,-1.4349770157147792,1
1.7176702071692371,-1.862525116688514,0
-1.3018636690690237,-1.0674215969166776,1
3.423277923286693,0.5518940796726637,0
2.55701391341708,1.2369788074078623,0
-1.621657102741248,0.810554082966824,1
-0.9965046370741124,-2.422565886316059,1
1.0522044419487355,-1.2616799758762367,0
0.7316797978580477,-0.5918414647832606,0
2.412905864781982,-0.49061519798271025,0
-0.8221498831155565,1.0944199073094727,1
0.3154248617308785,1.4967905170248352,0
2.382525771219882,0.5064356686658269,0
0.24540888978328174,-1.4438670963623725,0
-1.3194034336737523,0.6949680806191686,1
-1.2586015388410454,-0.24917128892197252,1
-1.504546507986099,-0.463547435513716,1
1.0970596509208395,0.07048389337151001,0
0.24193738230766204,0.5213436382367123,0
-0.48615059538476874,2.650470216376226,1
0.6378385582699678,0.022508844090912344,0
-0.19400342429347217,-0.38827041512523036,1
1.0537035421438685,0.7050747678043452,0
1.723575893259622,-0.7674171025390908,0
1.4885367440467658,1.9771757764586562,0
0.7042571110603096,-0.8695314088499584,0
-1.56763083434022,-0.6537645845852648,1
-0.816194369522505,-0.11067261237493105,1
-0.4693622507550844,-2.26079950839279,1
-1.986410638353068,0.06198019710483082,1
-0.034486294199404584,1.3022663332622315,1
0.604341666213279,0.7225793614709337,0
0.38020315025580254,1.3745181797069783,0
-0.026313957763430477,1.065564284453275,1
-1.8450409128293048,-0.6015337581883381,1
-0.21106475410646364,-1.2798164374487853,1
0.19588047801904743,-1.2089329503948019,0
0.2556597332350337,0.08174566048709866,0
-1.0516861071780448,0.2372303908833459,1
-1.512892492526113,0.0749417575223945,1
-1.6102677301284205,-0.022669958164930108,1
2.0707418130509594,0.5808963124948774,0
0.013691626052358323,-2.3688265977067826,0
-0.4242303979367016,1.3528695572779779,1
-0.13463706831186031,-0.06786066141003722,1
1.4310914302418118,-0.21209909407850464,0
-0.17418898371225017,-0.29873374677853204,1
